name,category,level,damage,autoAttack,delay,isUnique,isTradeable,Strength,Vitality,CriticalHit,Determination,Tenacity,SkillSpeed,DirectHitRate,Dexterity,Intelligence,SpellSpeed,Mind,Piety
Aymur +1,Two-handed Conjurer's Arm,340,134.0,113.52,3.44,1,0,0.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,301.0,191.0
Augmented Lost Allagan Cane,Two-handed Conjurer's Arm,340,134.0,113.52,3.44,1,0,0.0,287.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,273.0
Aymur,Two-handed Conjurer's Arm,335,133.0,112.37,3.44,1,0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,293.0,189.0
Shinryu's Cane,Two-handed Conjurer's Arm,335,133.0,112.37,3.44,1,0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,293.0,270.0
Lost Allagan Cane,Two-handed Conjurer's Arm,330,132.0,112.37,3.44,1,0,0.0,269.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,268.0
Susano's Cane,Two-handed Conjurer's Arm,320,131.0,111.22,3.44,1,0,0.0,252.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,263.0
Torreya Cane,Two-handed Conjurer's Arm,320,118.0,99.76,3.44,0,1,0.0,227.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,165.0
Ala Mhigan Cane,Two-handed Conjurer's Arm,310,130.0,110.08,3.44,1,0,0.0,236.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,253.0,0.0
Cane of the Crimson Lotus,Two-handed Conjurer's Arm,300,128.0,108.93,3.44,1,0,0.0,219.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,237.0,0.0
Antiquated Aymur,Two-handed Conjurer's Arm,290,126.0,106.64,3.44,1,0,0.0,202.0,242.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0
Shinryu's Ephemeral Cane,Two-handed Conjurer's Arm,290,113.0,96.32,3.44,0,1,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,200.0,218.0
Tsukuyomi's Moonlit Cane,Two-handed Conjurer's Arm,290,113.0,96.32,3.44,0,1,0.0,183.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,218.0
Suzaku's Flame-kissed Cane,Two-handed Conjurer's Arm,290,113.0,96.32,3.44,0,1,0.0,183.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,152.0
Seiryu's Sanctified Cane,Two-handed Conjurer's Arm,290,113.0,96.32,3.44,0,1,0.0,183.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,218.0
Byakko's Enspirited Cane,Two-handed Conjurer's Arm,290,113.0,96.32,3.44,0,1,0.0,183.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,218.0
Deae Gratia,Two-handed Conjurer's Arm,288,124.0,105.49,3.44,1,0,0.0,199.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,217.0,0.0
Zelkova Cane,Two-handed Conjurer's Arm,285,110.0,92.88,3.44,0,1,0.0,177.0,183.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0
Masakaki Shin,Two-handed Conjurer's Arm,282,120.0,94.93,3.2,1,0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,206.0,186.0
Persimmon Cane,Two-handed Conjurer's Arm,279,106.0,89.44,3.44,0,1,0.0,173.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,180.0,0.0
The Voiceless Moon,Two-handed Conjurer's Arm,276,116.0,98.61,3.44,1,0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,195.0,109.0
Pine Cane,Two-handed Conjurer's Arm,273,103.0,87.14,3.44,0,1,0.0,170.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,125.0
Ruby Tide Cane,Two-handed Conjurer's Arm,270,114.0,96.32,3.44,1,0,0.0,184.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,182.0,0.0
Larch Wand,Two-handed Conjurer's Arm,265,102.0,84.0,3.36,0,1,0.0,159.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,122.0
Ghost Barque Cane,Two-handed Conjurer's Arm,260,113.0,95.17,3.44,1,0,0.0,169.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,94.0
Coven Cane,Two-handed Conjurer's Arm,280,118.0,99.76,3.44,0,0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0
Sindri Lux,Two-handed Conjurer's Arm,275,115.0,97.46,3.44,1,0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0
Alexandrian Metal Cane,Two-handed Conjurer's Arm,275,115.0,97.46,3.44,1,0,0.0,192.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,98.0
Sindri,Two-handed Conjurer's Arm,270,114.0,96.32,3.44,1,0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0
Augmented Shire Crook,Two-handed Conjurer's Arm,270,114.0,96.32,3.44,1,0,0.0,184.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,138.0
Zurvanite Cane,Two-handed Conjurer's Arm,265,113.0,95.17,3.44,1,0,0.0,176.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,95.0,175.0,0.0
Sharpened Cane of the White Tsar,Two-handed Conjurer's Arm,260,113.0,95.17,3.44,1,0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0
Shire Crook,Two-handed Conjurer's Arm,260,113.0,95.17,3.44,1,0,0.0,169.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,134.0
Sophic Cane,Two-handed Conjurer's Arm,255,112.0,94.02,3.44,1,0,0.0,161.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,162.0,0.0
Kinna Cane,Two-handed Conjurer's Arm,255,112.0,94.02,3.44,1,0,0.0,161.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,91.0,162.0,0.0
Beech Rod,Two-handed Conjurer's Arm,255,101.0,82.88,3.36,0,1,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,146.0,83.0
Teak Cane,Two-handed Conjurer's Arm,250,100.0,83.7,3.44,0,1,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,139.0,117.0
Edenmorn Codex,Scholar's Arm,535,180.0,139.36,3.12,1,0,0.0,752.0,372.0,531.0,0.0,0.0,0.0,0.0,0.0,0.0,725.0,0.0
Augmented Cryptlurker's Codex,Scholar's Arm,530,179.0,138.32,3.12,1,0,0.0,747.0,0.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,723.0,368.0
Diamond Zeta Codex,Scholar's Arm,525,178.0,137.28,3.12,1,0,0.0,724.0,521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,365.0
Cryptlurker's Codex,Scholar's Arm,520,177.0,136.24,3.12,1,0,0.0,700.0,0.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0,686.0,361.0
Augmented Exarchic Codex,Scholar's Arm,520,159.0,122.72,3.12,0,0,0.0,630.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,464.0
Augmented Law's Order Codex,Scholar's Arm,515,175.0,135.2,3.12,1,0,0.0,679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,0.0
Emerald Codex,Scholar's Arm,515,175.0,135.2,3.12,1,0,0.0,679.0,357.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,0.0
Law's Order Codex,Scholar's Arm,510,174.0,134.16,3.12,1,0,0.0,657.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,651.0,0.0
Exarchic Codex,Scholar's Arm,510,157.0,120.64,3.12,0,1,0.0,591.0,0.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,454.0
Edenchoir Codex,Scholar's Arm,505,172.0,133.12,3.12,1,0,0.0,637.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,634.0,498.0
Akademos Recollection,Scholar's Arm,500,171.0,132.08,3.12,1,0,0.0,617.0,492.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.0
Augmented Akademos,Scholar's Arm,500,171.0,132.08,3.12,1,0,0.0,617.0,492.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.0
Augmented Crystarium Codex,Scholar's Arm,500,171.0,132.08,3.12,1,0,0.0,616.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,344.0
Codex of Light,Scholar's Arm,495,170.0,131.04,3.12,1,0,0.0,598.0,487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,341.0
Crystarium Codex,Scholar's Arm,490,169.0,130.0,3.12,1,0,0.0,578.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0,337.0
Augmented Neo-Ishgardian Codex,Scholar's Arm,490,152.0,116.48,3.12,0,0,0.0,521.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,434.0
Akademos,Scholar's Arm,485,167.0,128.96,3.12,1,0,0.0,561.0,477.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,573.0,0.0
Ruby Codex,Scholar's Arm,485,167.0,128.96,3.12,1,0,0.0,561.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.0,477.0
Neo-Ishgardian Codex,Scholar's Arm,480,149.0,115.44,3.12,0,1,0.0,489.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0,425.0
Word of Grace,Scholar's Arm,475,164.0,126.88,3.12,1,0,0.0,526.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.0,327.0
Ultimate Tetrabiblos,Scholar's Arm,475,164.0,126.88,3.12,1,0,0.0,526.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.0,327.0
Augmented Deepshadow Codex,Scholar's Arm,470,163.0,125.84,3.12,1,0,0.0,510.0,0.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,323.0
Enochlesis,Scholar's Arm,465,162.0,124.8,3.12,1,0,0.0,493.0,455.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,0.0
Deepshadow Codex,Scholar's Arm,460,161.0,123.76,3.12,1,0,0.0,476.0,0.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0,314.0
Augmented Pragmatism,Scholar's Arm,460,145.0,111.28,3.12,0,0,0.0,429.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,403.0
The King's Codex,Scholar's Arm,450,158.0,121.68,3.12,1,0,0.0,445.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,434.0
Pragmatism,Scholar's Arm,450,142.0,109.2,3.12,0,1,0.0,400.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,391.0
Ronkan Codex,Scholar's Arm,440,155.0,119.6,3.12,1,0,0.0,416.0,294.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,0.0
Weathered Physica,Scholar's Arm,430,154.0,118.56,3.12,1,0,0.0,413.0,413.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,437.0,0.0
Augmented Enochlesis,Scholar's Arm,430,139.0,107.12,3.12,0,1,0.0,372.0,372.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,0.0
Codex of the Forgiven,Scholar's Arm,418,152.0,116.48,3.12,1,0,0.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,421.0,280.0
Dwarven Mythril Codex,Scholar's Arm,415,136.0,104.0,3.12,0,1,0.0,370.0,350.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,0.0
Nabaath Codex,Scholar's Arm,412,150.0,115.44,3.12,1,0,0.0,411.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,379.0
Zonureskin Codex,Scholar's Arm,409,134.0,102.96,3.12,0,1,0.0,369.0,233.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,0.0
Ravel Keeper's Codex,Scholar's Arm,406,148.0,114.4,3.12,1,0,0.0,410.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,360.0
Bluespirit Codex,Scholar's Arm,403,131.0,100.88,3.12,0,1,0.0,367.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,362.0,0.0
Fae Codex,Scholar's Arm,400,146.0,112.32,3.12,1,0,0.0,406.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,245.0,399.0,0.0
Gliderskin Codex,Scholar's Arm,395,131.0,99.84,3.12,0,1,0.0,355.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,216.0
Lakeland Codex,Scholar's Arm,390,144.0,111.28,3.12,1,0,0.0,384.0,0.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,236.0
Jebat Physeos,Scholar's Arm,405,147.0,113.36,3.12,1,0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,0.0
Jebat Eureka,Scholar's Arm,405,147.0,113.36,3.12,1,0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,0.0
Omega Codex,Scholar's Arm,405,147.0,113.36,3.12,1,0,0.0,410.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,403.0,0.0
Jebat,Scholar's Arm,400,146.0,112.32,3.12,1,0,0.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,0.0
Augmented Scaevan Magitek Codex,Scholar's Arm,400,146.0,112.32,3.12,1,0,0.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,399.0,245.0
Hydatos Codex +1,Scholar's Arm,395,145.0,111.28,3.12,1,0,0.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0
Seiryu's Codex,Scholar's Arm,395,145.0,111.28,3.12,1,0,0.0,395.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,240.0
Hydatos Codex,Scholar's Arm,390,144.0,111.28,3.12,1,0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,0.0
Scaevan Magitek Codex,Scholar's Arm,390,144.0,111.28,3.12,1,0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,381.0,236.0
Yama Codex,Scholar's Arm,390,130.0,99.84,3.12,0,0,0.0,345.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,303.0
Pyros Codex,Scholar's Arm,385,143.0,110.24,3.12,1,0,0.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,0.0
Suzaku's Codex,Scholar's Arm,385,143.0,110.24,3.12,1,0,0.0,373.0,231.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,0.0
Smilodonskin Codex,Scholar's Arm,385,129.0,98.8,3.12,0,1,0.0,335.0,297.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,0.0
Elemental Codex +2,Scholar's Arm,380,142.0,109.2,3.12,1,0,0.0,362.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,324.0
Rakshasa Codex,Scholar's Arm,380,128.0,93.73,2.96,0,1,0.0,326.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0,292.0
Elemental Codex +1,Scholar's Arm,375,141.0,109.2,3.12,1,0,0.0,352.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,318.0
Diamond Codex,Scholar's Arm,375,141.0,109.2,3.12,1,0,0.0,352.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,223.0
Omnilex Ultima,Scholar's Arm,375,141.0,109.2,3.12,1,0,0.0,352.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,223.0
Elemental Codex,Scholar's Arm,370,140.0,108.16,3.12,1,0,0.0,342.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,311.0
Koyoshu Kai,Scholar's Arm,370,140.0,108.16,3.12,1,0,0.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,347.0,218.0
Organum Pagos +1,Scholar's Arm,365,139.0,107.12,3.12,1,0,0.0,332.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,305.0
Tsukuyomi's Codex,Scholar's Arm,365,139.0,107.12,3.12,1,0,0.0,332.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,305.0
Empyrean Codex,Scholar's Arm,365,139.0,107.12,3.12,1,0,0.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,339.0,305.0
Organum Pagos,Scholar's Arm,360,138.0,106.08,3.12,1,0,0.0,322.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,298.0
Koyoshu,Scholar's Arm,360,138.0,106.08,3.12,1,0,0.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,330.0,209.0
Augmented Silvergrace Codex,Scholar's Arm,360,124.0,95.68,3.12,0,0,0.0,290.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,297.0,0.0
Organum Anemos,Scholar's Arm,355,137.0,105.04,3.12,1,0,0.0,313.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,292.0
Byakko's Codex,Scholar's Arm,355,137.0,105.04,3.12,1,0,0.0,313.0,204.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,0.0
Silvergrace Codex,Scholar's Arm,350,122.0,94.64,3.12,0,1,0.0,274.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,284.0,0.0
Organum +2,Scholar's Arm,345,135.0,104.0,3.12,1,0,0.0,295.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,280.0
Genji Codex,Scholar's Arm,345,135.0,104.0,3.12,1,0,0.0,295.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,196.0
Ultimate Dreadwyrm Codex,Scholar's Arm,345,135.0,104.0,3.12,1,0,0.0,295.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,196.0
Organum +1,Scholar's Arm,340,134.0,102.96,3.12,1,0,0.0,287.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,273.0
Augmented Lost Allagan Codex,Scholar's Arm,340,134.0,102.96,3.12,1,0,0.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,301.0,273.0
Organum,Scholar's Arm,335,133.0,101.92,3.12,1,0,0.0,278.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,270.0
Shinryu's Codex,Scholar's Arm,335,133.0,101.92,3.12,1,0,0.0,278.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,270.0
Lost Allagan Codex,Scholar's Arm,330,132.0,101.92,3.12,1,0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,284.0,268.0
Susano's Codex,Scholar's Arm,320,131.0,100.88,3.12,1,0,0.0,252.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,263.0
Codex of the True Griffin,Scholar's Arm,320,118.0,90.48,3.12,0,1,0.0,227.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,165.0,241.0,0.0
Ala Mhigan Codex,Scholar's Arm,310,130.0,99.84,3.12,1,0,0.0,236.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,181.0
Codex of the Crimson Lotus,Scholar's Arm,300,128.0,98.8,3.12,1,0,0.0,219.0,251.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0
Antiquated Organum,Scholar's Arm,290,126.0,96.72,3.12,1,0,0.0,202.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,169.0
Shinryu's Ephemeral Codex,Scholar's Arm,290,113.0,87.36,3.12,0,1,0.0,182.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,218.0
Tsukuyomi's Moonlit Codex,Scholar's Arm,290,113.0,87.36,3.12,0,1,0.0,183.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,218.0
Suzaku's Flame-kissed Codex,Scholar's Arm,290,113.0,87.36,3.12,0,1,0.0,183.0,152.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0
Seiryu's Sanctified Codex,Scholar's Arm,290,113.0,87.36,3.12,0,1,0.0,183.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,152.0
Byakko's Enspirited Codex,Scholar's Arm,290,113.0,87.36,3.12,0,1,0.0,183.0,152.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0
Ethica,Scholar's Arm,288,124.0,95.68,3.12,1,0,0.0,199.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,155.0,217.0,0.0
Gazelleskin Codex,Scholar's Arm,285,110.0,79.92,2.96,0,1,0.0,177.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,183.0
Gogyo Sosei Shin,Scholar's Arm,282,120.0,87.81,2.96,1,0,0.0,194.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,186.0
Marid Leather Codex,Scholar's Arm,279,106.0,81.12,3.12,0,1,0.0,173.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,180.0,0.0
The Heavens Reeling,Scholar's Arm,276,116.0,84.85,2.96,1,0,0.0,192.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,109.0
Tigerskin Codex,Scholar's Arm,273,103.0,79.04,3.12,0,1,0.0,170.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,125.0
Ruby Tide Codex,Scholar's Arm,270,114.0,87.36,3.12,1,0,0.0,184.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,139.0,182.0,0.0
Gyuki Leather Codex,Scholar's Arm,265,102.0,80.0,3.2,0,1,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,158.0,122.0
Ghost Barque Codex,Scholar's Arm,260,113.0,81.89,2.96,1,0,0.0,169.0,93.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0
Coven Codex,Scholar's Arm,280,118.0,85.84,2.96,0,0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0
Anabasis Lux,Scholar's Arm,275,115.0,88.4,3.12,1,0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0
Alexandrian Metal Codex,Scholar's Arm,275,115.0,88.4,3.12,1,0,0.0,192.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,98.0
Anabasis,Scholar's Arm,270,114.0,87.36,3.12,1,0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0
Augmented Shire Codex,Scholar's Arm,270,114.0,87.36,3.12,1,0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,182.0,138.0
Zurvanite Song,Scholar's Arm,265,113.0,86.32,3.12,1,0,0.0,176.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,175.0,0.0
Sharpened Word of the Magnate,Scholar's Arm,260,113.0,86.32,3.12,1,0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0
Shire Codex,Scholar's Arm,260,113.0,86.32,3.12,1,0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,169.0,134.0
Sophic Song,Scholar's Arm,255,112.0,85.28,3.12,1,0,0.0,161.0,129.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0
Kinna Codex,Scholar's Arm,255,112.0,85.28,3.12,1,0,0.0,161.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,162.0,0.0
Koppranickel Codex,Scholar's Arm,255,101.0,76.96,3.12,0,1,0.0,145.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,83.0
Hemiskin Codex,Scholar's Arm,250,100.0,75.92,3.12,0,1,0.0,138.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,117.0
Edenmorn Torquetum,Astrologian's Arm,535,180.0,142.93,3.2,1,0,0.0,752.0,372.0,531.0,0.0,0.0,0.0,0.0,0.0,0.0,725.0,0.0
Augmented Cryptlurker's Planisphere,Astrologian's Arm,530,179.0,141.86,3.2,1,0,0.0,747.0,0.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,723.0,368.0
Diamond Zeta Planisphere,Astrologian's Arm,525,178.0,140.8,3.2,1,0,0.0,724.0,521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,365.0
Cryptlurker's Planisphere,Astrologian's Arm,520,177.0,139.73,3.2,1,0,0.0,700.0,0.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0,686.0,361.0
Augmented Exarchic Star Globe,Astrologian's Arm,520,159.0,125.86,3.2,0,0,0.0,630.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,464.0
Augmented Law's Order Astrometer,Astrologian's Arm,515,175.0,138.66,3.2,1,0,0.0,679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,0.0
Emerald Torquetum,Astrologian's Arm,515,175.0,138.66,3.2,1,0,0.0,679.0,357.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,0.0
Law's Order Astrometer,Astrologian's Arm,510,174.0,137.6,3.2,1,0,0.0,657.0,0.0,353.0,0.0,0.0,0.0,0.0,0.0,504.0,651.0,0.0
Exarchic Star Globe,Astrologian's Arm,510,157.0,123.73,3.2,0,1,0.0,591.0,0.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,454.0
Edenchoir Torquetum,Astrologian's Arm,505,172.0,136.53,3.2,1,0,0.0,637.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,634.0,498.0
Solstice Recollection,Astrologian's Arm,500,171.0,135.46,3.2,1,0,0.0,617.0,492.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.0
Augmented Solstice,Astrologian's Arm,500,171.0,135.46,3.2,1,0,0.0,617.0,492.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.0
Augmented Crystarium Planisphere,Astrologian's Arm,500,171.0,135.46,3.2,1,0,0.0,616.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,344.0
Globe of Light,Astrologian's Arm,495,170.0,134.4,3.2,1,0,0.0,598.0,0.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,487.0
Crystarium Planisphere,Astrologian's Arm,490,169.0,133.33,3.2,1,0,0.0,578.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0,337.0
Augmented Neo-Ishgardian Planisphere,Astrologian's Arm,490,152.0,119.46,3.2,0,0,0.0,521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,528.0,434.0
